analystName,analystCompany,publisher,skill_score,accuracy,avg_error,breadth,total_predictions,diversity
Gary Mobley,Wells Fargo,StreetInsider,0.8605676341160733,0.040979411148384444,24.402498034416574,21,21,15
Caitlin Burrows,Goldman Sachs,StreetInsider,0.8591988798664014,0.07810898907876376,12.802623767049619,11,11,10
Scott Hanold,RBC Capital,StreetInsider,0.856890482281097,0.05712603215207313,17.505154171007998,15,15,10
Michael Leithead,Barclays,Pulse 2.0,0.8562136506980894,0.04506387635253102,22.19072305669139,19,19,15
Caitlin Cronin,Canaccord Genuity,TheFly,0.8543695490644957,0.42718477453224785,2.340907400304621,2,2,1
Simon Yarmak,Stifel Nicolaus,Pulse 2.0,0.8542459996505193,0.05694973331003462,17.559344739263224,15,15,13
Kevin Fitzsimmons,D.A. Davidson,StreetInsider,0.8499967575196934,0.8499967575196934,1.17647507611443,1,1,1
Sunil Sibal,Seaport Global,StreetInsider,0.8467204025577573,0.42336020127887863,2.362054810488134,2,2,2
Ryan Zimmerman,BTIG,StreetInsider,0.845026018208677,0.05633506788057847,17.750932724885388,15,15,9
Hamza Fodderwala,Morgan Stanley,Benzinga,0.8442879281302105,0.0351786636720921,28.42632140098371,24,24,13
Cowen Cowen,Cowen & Co.,Pulse 2.0,0.8405764108149776,0.046698689489720974,21.413877154306736,18,18,17
Jon Tower,Citigroup,Benzinga,0.8403878341780991,0.0350161597574208,28.558243020583518,24,24,14
Stephen Tusa,J.P. Morgan,Benzinga,0.8388172249927573,0.09320191388808415,10.729393402809187,9,9,8
Stephen Scouten,Piper Sandler,TheFly,0.8386426747700985,0.07624024316091804,13.116432457977991,11,11,8
John Baumgartner,Mizuho Securities,Benzinga,0.837531524812345,0.049266560283079124,20.297743423817952,17,17,13
Jeremy Hamblin,Craig-Hallum,StreetInsider,0.8346755665796778,0.03974645555141323,25.159476137601,21,21,11
Matt Farrell,Piper Sandler,TheFly,0.8321907746976305,0.03782685339534684,26.436245953331454,22,22,13
Navin Jacob,UBS,Pulse 2.0,0.8318893846374098,0.20797234615935245,4.808331580939038,4,4,2
Timothy Wojs,Robert W. Baird,StreetInsider,0.8317955384096856,0.043778712547878185,22.842151854199898,19,19,12
Drew Crum,Stifel Nicolaus,TheFly,0.8308001051659345,0.04887059442152556,20.46220251332854,17,17,9
Michael Blum,Wells Fargo,StreetInsider,0.8306302606168416,0.04614612558982453,21.670291648937596,18,18,12
Stephanie Moore,Jefferies,StreetInsider,0.8276174286357582,0.055174495242383874,18.124316237184555,15,15,12
Bob Huang,Morgan Stanley,StreetInsider,0.825142538405486,0.07501295803686236,13.331030080277419,11,11,9
Stewart Glickman,CFRA,StreetInsider,0.8225936145350389,0.10282420181687986,9.725336859710373,8,8,8
Eric Beaumont,Barclays,Benzinga,0.8220768317363387,0.06323667936433375,15.813607071911054,13,13,11
Jason Celino,KeyBanc,StreetInsider,0.8219406394467018,0.037360938156668265,26.765923163027363,22,22,11
Steven Chubak,Wolfe Research,StreetInsider,0.8217065539844176,0.05869332528460126,17.037712468173265,14,14,8
Callum Elliot,Bernstein,StreetInsider,0.8181843718301068,0.8181843718301068,1.2222184075249565,1,1,1
Jason Bednar,Piper Sandler,TheFly,0.8181005140170443,0.043057921790370754,23.22453008458097,19,19,14
Josh Baer,Morgan Stanley,StreetInsider,0.8162458802101726,0.04801446354177486,20.827057645452033,17,17,11
Gus Gala,Monness,TheFly,0.815106646705345,0.4075533233526725,2.453666655871333,2,2,1
Richard Ramsden,Goldman Sachs,Pulse 2.0,0.8141266805464844,0.06784389004554037,14.739720840428632,12,12,6
Tristan Gerra,Robert W. Baird,StreetInsider,0.8119554012920737,0.027998462113519782,35.716247411929245,29,29,14
Frank Morgan,RBC Capital,StreetInsider,0.8114363013585573,0.07376693648714157,13.556208887355808,11,11,11
Rudy Kessinger,D.A. Davidson,StreetInsider,0.8113760904325713,0.03380733710135714,29.579377902551713,24,24,10
Garik Shmois,Loop Capital Markets,StreetInsider,0.8108390946946465,0.05405593964630977,18.499354678561524,15,15,12
James Feldman,Wells Fargo,TheFly,0.8106859829683559,0.16213719659367118,6.167616197941798,5,5,5
Krisztina Katai,Deutsche Bank,StreetInsider,0.8095624557433019,0.031137017528588534,32.11611385328885,26,26,13
Phil Gresh,J.P. Morgan,StreetInsider,0.8048783483285107,0.8048783483285107,1.242423780036695,1,1,1
Sam Poser,Williams Trading,StreetInsider,0.803726396699151,0.03214905586796604,31.10511251425022,25,25,15
Jim Suva,Citigroup,TheFly,0.8023859494507751,0.040119297472538756,24.92566079165493,20,20,17
Ghansham Panjabi,Robert W. Baird,StreetInsider,0.801720731702234,0.08908008130024822,11.225854146107672,9,9,6
Alton Stump,Loop Capital Markets,StreetInsider,0.8003066234082281,0.03479594014818383,28.73898494310966,23,23,16
Alexander Potter,Piper Sandler,StreetInsider,0.80022343702314,0.02581365925881097,38.73918029109609,31,31,14
Michael Lapides,Goldman Sachs,StreetInsider,0.7998024044825839,0.09997530056032299,10.002470554180741,8,8,8
Stephen Richardson,Evercore ISI,StreetInsider,0.7995515187090121,0.03807388184328629,26.264724046684872,21,21,18
Christian Schwab,Craig-Hallum,TheFly,0.7978890287517517,0.03799471565484532,26.31944950145913,21,21,19
Eric Handler,Roth Capital,TheFly,0.7941089404624206,0.05294059603082804,18.889095986333174,15,15,9
Vikram Malhorta,Mizuho Securities,StreetInsider,0.7927637627204164,0.3963818813602082,2.5228196520195123,2,2,2
Lauren Silberman,Deutsche Bank,StreetInsider,0.7900510240361788,0.03435004452331212,29.112043779778407,23,23,14
Rob Sanderson,Loop Capital Markets,TheFly,0.7825904993271517,0.03260793747196466,30.667379709611208,24,24,15
Jeffrey Hammond,KeyBanc,TheFly,0.7809853265155337,0.055784666179680975,17.92607303195157,14,14,12
Bobby Griffin,Raymond James,TheFly,0.7809249870582479,0.06007115285063445,16.64692539672873,13,13,9
Matthew Swanson,RBC Capital,StreetInsider,0.7807948921075231,0.0433774940059735,23.05342950107469,18,18,7
Peter Benedict,Robert W. Baird,TheFly,0.779926873480233,0.03119707493920932,32.05428720316254,25,25,12
Aaron Lee,Macquarie,StreetInsider,0.7796608153105099,0.7796608153105099,1.2826090273649795,1,1,1
Olivia Tong,Raymond James,Benzinga,0.7795742711159318,0.05197161807439545,19.24127123709208,15,15,8
Carlos De Alba,Morgan Stanley,StreetInsider,0.7778828882590566,0.05983714525069666,16.712027216712137,13,13,7
Steven Valiquette,Barclays,TheFly,0.7772131313271184,0.06476776094392654,15.439780307763948,12,12,11
David George,Robert W. Baird,Benzinga,0.7759101812929347,0.051727345419528975,19.332134519751776,15,15,11
Barry Jonas,Truist Financial,Pulse 2.0,0.7750009085296607,0.04078952150156109,24.516100292123507,19,19,10
David Tarantino,Robert W. Baird,StreetInsider,0.7670678211180972,0.038353391055904865,26.073313792315652,20,20,11
Alex Scott,Goldman Sachs,Pulse 2.0,0.7655205679155103,0.07655205679155103,13.063006298092947,10,10,9
Patrick Colville,Scotiabank,StreetInsider,0.7640242985751977,0.030560971943007907,32.72147240162601,25,25,11
Simon Leopold,Raymond James,TheFly,0.7619605146500835,0.03463456884773107,28.872887212670197,22,22,12
Michael Walkley,Canaccord Genuity,StreetInsider,0.7611541594260182,0.047572134964126135,21.020708882502205,16,16,8
Steven Fisher,UBS,TheFly,0.757214009966948,0.054086714997639146,18.488828542159556,14,14,10
Tom White,D.A. Davidson,Benzinga,0.7568771254808018,0.03440350570367281,29.066805244014514,22,22,13
Paul Lejuez,Citigroup,TheFly,0.7555397374531843,0.031480822393882675,31.765370913382466,24,24,22
Joshua Long,Stephens,Benzinga,0.7509980972055915,0.032652091182851804,30.625909819986635,23,23,12
Jackson Ader,KeyBanc,StreetInsider,0.750973833117696,0.039524938585141896,25.300482070221793,19,19,12
Michael Swartz,Truist Financial,TheFly,0.7482015428667276,0.05755396483590212,17.374997584461823,13,13,12
Evan Seigerman,BMO Capital,TheFly,0.7479517836461789,0.05342512740329849,18.717784095321775,14,14,10
Scott Schneeberger,Oppenheimer,Benzinga,0.746314980828474,0.0497543320552316,20.098752383810794,15,15,8
Angelo Zino,CFRA,StreetInsider,0.7459086999139853,0.03243081303973849,30.834872957846247,23,23,17
Corey Tarlowe,Jefferies,StreetInsider,0.7446860257357314,0.03723430128678657,26.85695623231347,20,20,15
Parker Lane,Stifel Nicolaus,Benzinga,0.7441941371266585,0.02756274581950587,36.28085556310251,27,27,13
