symbol,environmentalScore,socialScore,governanceScore,ESGScore,cumulative_return
TELZ,69.95,76.07,66.12,70.71,0.8666739288307916
TEN,68.69,70.27,73.7,70.89,0.14913104744011277
TENB,75.31,53.31,69.74,66.12,0.006283453572259789
TENX,66.82,68.95,68.86,68.21,-0.8323378839590444
TEO,77.3,80.55,77.04,78.3,0.4448040885860306
TER,50.7,64.37,66.64,60.57,0.36144058658615497
TETE,68.62,75.57,72.56,72.25,0.06842105263157888
TETEU,68.62,75.57,72.56,72.25,0.05814977973568283
TEVA,50.03,49.11,65.01,54.72,1.1801470588235292
TERN,69.31,69.05,67.91,68.76,0.40595903165735564
TEX,78.65,94.87,76.45,83.32,0.16781465247338775
TFC,22.79,30.15,27.2,26.71,0.5368852459016394
TFFP,60.23,69.22,60.31,63.25,-0.7456752655538694
TFIN,61.97,63.23,67.34,64.18,0.508851884312007
TFINP,61.97,63.23,67.34,64.18,0.2708333333333333
TFPM,77.73,71.86,63.76,71.12,0.33843797856049
TFSA,37.3,69.83,71.99,59.71,0.06120612061206118
TFSL,70.01,70.16,65.31,68.49,0.17544642857142856
TG,69.99,58.4,75.31,67.9,0.5715667311411993
TGAAW,77.57,76.42,74.74,76.24,1.1367521367521367
TGB,62.69,69.08,80.27,70.68,1.1371681415929207
TGI,71.04,66.77,65.72,67.84,0.9404145077720208
TGL,66.95,72.46,62.99,67.47,-0.9586716027874566
TGLS,72.69,69.69,71.61,71.33,1.3823620104841199
TGNA,59.61,55.4,70.44,61.82,0.1843595187544231
TGS,72.14,65.14,62.11,66.46,0.5694427244582044
TGT,71.5,69.27,73.34,71.37,0.43549280177187166
TGTX,50.0,86.11,62.02,66.04,2.5523952095808387
TH,66.05,71.73,71.11,69.63,-0.47461212976022565
TGAA,77.57,76.42,74.74,76.24,0.03302752293577976
TFX,47.2,52.78,61.3,53.76,0.2775508009891409
THAR,71.92,68.54,70.36,70.27,-0.9683284418356457
THC,50.0,82.25,77.29,69.85,1.878522062732589
THCH,63.3,66.1,66.53,65.31,-0.5732142857142857
THCPW,42.97,72.59,75.8,63.79,0.7999999999999998
THFF,57.12,64.38,64.56,62.02,0.3462123516884698
THG,67.05,42.81,60.29,56.72,0.3238315356959426
THM,75.2,67.87,62.0,68.36,0.7939177887696918
THO,47.71,56.2,70.73,58.21,0.2693882066600287
THR,81.5,67.96,68.12,72.53,0.06428306780289007
THRD,52.45,61.15,54.26,55.95,0.9931766489764974
THRM,82.0,66.56,70.02,72.86,-0.20358027042468096
THRY,58.23,69.78,67.7,65.24,-0.02136031478358623
THS,74.06,64.83,76.25,71.71,0.026627218934911198
THTX,75.47,73.53,84.1,77.7,-0.24186046511627904
TIGO,61.86,62.77,69.59,64.74,0.7922673656618612
TIGR,50.0,50.0,50.0,50.0,0.6015118790496761
TIL,58.45,60.14,58.58,59.06,4.229333333333333
TILE,28.68,61.28,63.26,51.07,1.1508108108108108
TIMB,66.74,64.76,68.76,66.75,0.009156311314584734
TIPT,77.02,69.09,75.01,73.71,0.3291046658259773
TIRX,54.27,58.2,60.51,57.66,-0.590695652173913
TISI,58.3,65.19,65.5,63.0,1.5210836277974087
TIVC,66.79,66.81,60.64,64.75,-0.7899378001732148
TITN,56.21,71.69,50.76,59.55,-0.4072452229299363
TJX,56.79,66.44,64.88,62.7,0.309139485695202
TKC,65.52,62.5,62.78,63.6,0.4279176201372998
TK,54.5,57.08,61.78,57.79,0.27218045112781963
TKLF,60.9,67.57,59.79,62.75,-0.4655445544554456
TKNO,63.4,58.98,64.04,62.14,2.057603686635945
TKR,81.33,94.86,72.31,82.83,0.24663420223431703
TLF,68.5,69.88,71.64,70.01,0.05137850467289719
TLGY,82.89,77.98,80.71,80.53,0.05282331511839709
TIXT,61.89,64.23,74.08,66.73,-0.42598187311178254
TLGYU,79.48,80.06,77.91,79.15,0.04339963833634707
TLGYW,68.23,73.0,74.14,71.79,0.08681672025723465
TLK,67.12,70.42,66.34,67.96,-0.16627691008864498
TLN,69.88,75.4,72.01,72.43,2.25727969348659
TLPH,52.32,66.15,64.23,60.9,0.8333333333333336
TLRY,74.3,66.49,65.51,68.77,-0.17507853403141363
TLSA,63.75,65.03,62.13,63.64,0.31848484848484837
TLS,51.46,65.68,63.32,60.15,0.508
TLSI,59.1,61.65,59.26,60.0,-0.09832635983263611
TLYS,85.95,69.32,63.88,73.05,-0.4637681159420289
TM,70.41,72.72,69.91,71.01,-0.018975386376645666
TMC,59.92,77.08,68.33,68.44,0.14282465317261764
TMCI,67.68,70.68,66.43,68.26,-0.4570552147239264
TMCWW,59.92,77.08,68.33,68.44,-0.06250000000000006
TMDX,67.73,69.45,69.42,68.87,2.1555663587749145
TME,65.3,65.39,64.45,65.05,0.7600297176820208
TMHC,59.07,58.38,68.89,62.11,0.8010256410256409
TMO,65.7,72.59,60.26,66.18,0.27752464496348495
TMP,26.68,51.84,69.18,49.23,0.2975140336808339
TMQ,54.91,61.62,61.09,59.21,0.3330526315789474
TMTC,69.34,74.16,74.61,72.7,0.07559808612440201
TMUS,53.0,51.68,65.3,56.66,0.6185795124782355
TNC,74.42,79.92,77.16,77.17,0.26853599352925295
TNDM,51.44,59.44,58.48,56.45,0.8083034341363402
TNET,64.47,69.26,74.84,69.52,-0.1761970974189623
TNGX,45.68,68.88,72.85,62.47,-0.06324900133155788
TNK,59.84,59.8,60.23,59.96,0.28937514626725963
TNL,16.63,25.83,23.88,22.11,0.3957775795420754
TNON,66.81,68.37,61.92,65.7,-0.6662207357859532
TNXP,66.78,65.41,66.47,66.22,-0.9902272727272727
TNYA,67.33,59.43,61.15,62.64,0.02506265664160392
TOI,60.99,64.64,61.64,62.42,-0.7805161290322581
TOIIW,60.99,64.64,61.64,62.42,-0.7114285714285715
TOL,45.88,53.34,71.35,56.86,1.274449085409765
TOMZ,76.55,68.76,64.34,69.88,-0.13541666666666669
TOON,55.09,66.59,61.87,61.18,-0.31310344827586206
TOP,60.66,66.07,60.39,62.37,-0.6032301740812379
TOPS,55.43,61.57,63.85,60.28,0.21621621621621614
TORO,37.95,75.1,75.04,62.7,-0.18509615384615385
TOST,57.88,66.77,60.53,61.73,0.7063447501403707
TOUR,61.2,58.55,63.22,60.99,0.2609939599448977
TOVX,51.87,66.21,62.29,60.12,-0.8715555555555555
TPB,70.43,58.07,62.78,63.76,0.9291144901610018
TPC,65.56,69.5,74.31,69.79,2.8454935622317596
TPCS,62.91,60.46,62.5,61.96,-0.4388489208633094
TPET,76.09,71.86,73.97,73.97,-0.48254828871568956
TPG,73.14,69.68,71.32,71.38,1.3949891067538127
TPH,66.42,54.14,51.12,57.23,0.8495610534716681
TPL,66.43,69.78,78.02,71.41,0.6180363658570097
TPIC,72.47,59.54,61.07,64.36,0.9563218390804599
TPR,61.18,60.09,67.41,62.89,0.5784658691062631
TPST,54.11,59.9,57.7,57.24,-0.8169851729818781
TPTA,66.19,74.9,73.21,71.43,-0.05071315372424727
TPVG,62.84,79.28,71.66,71.26,-0.2893548387096774
TPX,79.94,64.22,54.41,66.19,0.25853476202342385
TR,70.79,68.88,74.93,71.53,0.047520661157024885
TRAK,56.7,69.08,62.53,62.77,1.0446797520661157
TRC,63.77,66.58,66.12,65.49,0.06711798839458405
TRDA,59.13,63.69,64.94,62.59,0.2061433447098977
TREE,73.27,63.73,63.0,66.67,4.0132917705735665
TREX,72.53,64.24,70.64,69.14,0.17183792662894687
TRGP,53.19,55.14,71.22,59.85,0.8489339870026222
TRI,54.2,61.9,61.9,59.33,0.3767642979521907
TRIB,59.35,60.02,60.5,59.96,-0.30041152263374493
TRIN,76.69,70.37,74.71,73.92,0.029977794226498843
TRINL,76.69,70.37,74.71,73.92,0.003984063745019835
TRIP,42.99,50.43,62.87,52.1,-0.004352030947775564
TRMB,50.07,60.58,61.08,57.24,0.23793660407833628
TRMD,38.31,61.46,74.59,58.12,0.036623648412975135
TRMK,90.85,79.49,80.2,83.51,0.6545368620037806
TRN,58.65,65.18,71.0,64.94,0.6351102941176469
TRML,50.76,59.56,59.18,56.5,0.03823529411764703
TRNO,71.14,72.18,76.84,73.39,0.23387559808612438
TRNR,63.31,75.22,71.9,70.14,-0.9971190476190476
TRNS,81.79,78.45,82.13,80.79,0.4088491810253139
TROO,50.0,50.0,87.15,62.38,-0.4282051282051282
TROW,56.63,62.88,70.12,63.21,0.1780835986443462
TROX,49.97,62.87,53.79,55.54,0.3202554744525547
TRP,58.4,61.9,65.4,61.9,0.38061431469139395
TRS,52.35,71.79,72.84,65.66,0.1683333333333333
TRST,58.52,65.48,65.28,63.09,0.2823882838903492
TRT,49.89,61.54,64.83,58.75,0.20641571194762678
TRU,79.48,63.65,76.4,73.18,0.6117558402411456
TRUE,58.76,56.32,58.57,57.88,0.9615384615384617
TRUG,77.68,68.14,67.48,71.1,-0.9309913793103448
TRUP,66.54,61.79,60.03,62.79,1.230612244897959
TRV,43.53,55.31,56.28,51.71,0.6126936684152738
TRVG,67.97,62.78,66.83,65.86,-0.6728155339805826
TRVI,54.11,61.76,59.96,58.61,0.7178770949720671
TRTX,75.59,72.38,78.51,75.49,0.46274834437086104
TRX,95.21,77.53,79.41,84.05,-0.010978287387167612
TSAT,64.77,66.77,69.4,66.98,0.23903312444046554
TSBK,55.62,65.77,67.5,62.96,0.11504424778761062
TS,63.85,58.21,64.42,62.16,-0.04712121212121211
TSBX,54.39,61.6,59.21,58.4,-0.8029090909090909
TSCO,51.11,62.2,66.11,59.81,0.47580884535470475
TSE,72.83,72.42,66.8,70.68,-0.10771704180064308
TSEM,94.64,62.25,82.7,79.86,0.9688768606224626
TSHA,47.25,66.73,65.89,59.96,-0.021739130434782577
TSLA,63.55,54.9,57.15,58.53,0.007769297169596941
TSLX,68.58,72.52,72.89,71.33,0.06422018348623842
TSM,66.97,73.36,71.78,70.7,1.1911527284468844
TSN,50.91,54.32,66.63,57.29,0.2820347714101737
UTMD,49.52,59.29,70.77,59.86,-0.20604960677555959
UTSI,50.0,91.19,70.63,70.61,-0.14499252615844552
UTZ,61.17,66.74,70.4,66.1,0.49618521665250637
UUU,67.02,60.76,58.9,62.23,-0.3658333333333334
UUUU,79.82,74.54,74.07,76.14,-0.1374680306905371
UVE,51.61,48.31,63.24,54.39,0.45609579100145153
UUP,50.31,61.02,66.6,59.31,-0.026486758297016393
UVSP,74.85,74.49,69.01,72.78,0.6296938186019644
UVV,67.44,66.33,66.6,66.79,0.09789450835684824
UWMC,84.96,74.35,74.1,77.8,0.4767206477732792
UXIN,77.8,82.1,68.58,76.16,-0.5447697841726619
UZD,28.27,70.14,73.47,57.29,0.42397137745974955
UZE,28.27,70.14,73.47,57.29,0.5130676490288011
UZF,28.27,70.14,73.47,57.29,0.4650259067357514
V,52.94,53.87,66.82,57.88,0.23972456267909845
VABK,53.01,65.45,68.65,62.37,0.5352318364366556
VAC,59.97,66.15,65.18,63.77,-0.12909948447954367
VAL,15.65,42.19,52.1,36.65,-0.2891261590334364
VALE,59.14,63.12,61.38,61.21,-0.16222570532915362
VALU,62.73,74.63,73.81,70.39,0.5597810429271103
VATE,62.49,72.51,69.63,68.21,-0.5474452554744526
VALN,61.67,62.06,63.9,62.54,-0.451219512195122
VBFC,62.39,73.43,76.79,70.87,0.7832003754106055
VANI,59.52,57.99,65.1,60.87,0.24757281553398047
VBNK,72.92,72.29,78.77,74.66,1.0333333333333334
VBTX,73.34,77.44,65.0,71.93,0.5443458980044347
VC,73.9,65.41,76.29,71.87,-0.27701468836840015
VCEL,78.37,64.06,57.05,66.49,0.20504546787914327
VCIG,65.89,64.83,63.51,64.74,-0.9657299270072992
VCNX,38.16,69.23,76.06,61.15,-0.825242718446602
VCSA,54.39,60.45,57.61,57.48,-0.6985018726591761
VCTR,80.18,72.28,72.98,75.15,1.077539195637355
VCYT,54.99,57.26,57.76,56.67,0.636844636844637
VECO,71.29,72.76,76.06,73.37,0.18892760356175
VEEV,50.0,46.36,60.66,52.34,0.0953158233170105
VEEE,52.1,64.13,59.86,58.7,-0.6397794117647059
VEL,87.19,75.15,70.65,77.66,0.7809090909090909
VEON,54.85,59.01,62.45,58.77,0.8747663551401869
VERA,60.1,63.97,61.17,61.75,3.095092024539877
VERB,73.63,76.13,60.51,70.09,-0.8913265306122449
VERI,78.08,69.09,74.45,73.87,0.6754716981132077
VERO,76.65,67.17,57.77,67.2,-0.7851818181818182
VERU,49.58,66.31,64.0,59.96,-0.03244429049763308
VERV,56.58,67.12,61.43,61.71,-0.41567202906071615
VERX,81.24,72.98,80.8,78.34,0.8061525495153813
VET,67.56,60.26,69.84,65.89,-0.37418936446173795
VFC,59.92,71.86,68.31,66.7,0.058189655172413896
VFF,71.51,66.53,68.96,69.0,0.25376196990424077
VFS,84.08,72.04,75.43,77.18,-0.33565905096660814
VFSWW,50.0,50.0,35.2,45.07,-0.5493827160493827
VGAS,78.95,75.03,73.48,75.82,0.22580645161290308
VGZ,73.2,76.6,76.56,75.45,1.1611111111111112
VHC,58.35,63.13,62.58,61.35,0.23749999999999988
VHI,56.97,59.25,67.74,61.32,2.018333333333333
VIASP,76.63,70.11,67.34,71.36,0.22592152199762192
VIAV,62.08,68.03,62.91,64.34,0.24076517150395768
VICI,65.91,71.39,71.88,69.73,0.1762820512820514
VICR,76.33,96.09,71.04,81.15,-0.23387397464578674
VIGL,59.75,63.79,65.42,62.99,-0.42691751085383506
VINC,52.58,59.64,59.9,57.37,-0.6236274509803922
VINE,78.25,70.5,67.6,72.12,0.8292857142857143
VINO,64.18,62.75,61.43,62.79,-0.5411646586345381
VINP,88.6,90.52,91.45,90.19,0.03323262839879155
VIOT,65.33,62.94,64.99,64.42,0.4427207637231505
VIPS,50.8,55.77,61.2,55.92,-0.02576271186440683
VIR,51.7,57.93,58.13,55.92,-0.06219512195121938
VIRC,70.1,71.31,68.76,70.06,0.9965800273597814
VIRT,43.48,73.38,68.85,61.9,0.8092643051771118
VIRX,62.35,63.0,60.33,61.89,-0.6631884057971015
VISL,79.15,67.88,66.5,71.18,0.821529745042493
VIST,71.96,85.49,63.76,73.74,0.5474055092889175
VITL,51.6,59.45,70.29,60.45,2.669244767970883
VIV,66.54,67.59,68.93,67.69,0.06507230255839812
VIVK,58.25,68.71,68.72,65.23,0.904625
VKTX,46.03,59.45,60.8,55.43,5.441089108910892
VLCN,58.95,68.62,74.06,67.21,-0.999844201135442
VLGEA,61.3,66.63,68.92,65.62,0.24815573770491803
VLN,67.48,73.81,59.23,66.84,-0.22764227642276424
VLO,48.96,62.04,70.26,60.42,0.028772088808337128
VLRS,65.55,69.74,67.47,67.59,0.14308943089430892
VLTO,76.06,73.94,66.72,72.24,0.6087636932707353
VLY,61.39,64.69,68.04,64.71,0.16007416563658838
VLYPO,63.64,64.07,68.07,65.26,0.229665071770335
VLYPP,61.39,64.69,68.04,64.71,0.47374631268436584
VMAR,71.8,65.61,68.48,68.63,-0.9856744186046511
VMC,54.89,63.01,65.0,60.97,0.29152893581331085
VMCA,60.54,72.73,73.96,69.08,0.04336043360433608
VMCAU,60.54,72.73,73.96,69.08,0.15952143569292138
VMCAW,62.2,75.97,74.41,70.86,-0.36000000000000004
VMD,45.92,67.19,70.96,61.36,0.4145962732919253
VMI,77.65,45.35,78.35,67.12,0.2978459337792924
VMEO,95.86,77.08,60.78,77.91,0.580128205128205
VNCE,87.34,99.82,94.51,93.89,0.49988637224452687
VNDA,60.17,66.51,64.77,63.82,0.08584686774941999
VNET,67.91,63.95,67.12,66.33,0.25709219858156035
VNO,67.99,52.5,64.89,61.79,1.1294731610337971
VNOM,67.49,67.11,69.43,68.01,0.736619241192412
VNRX,49.26,74.83,66.34,63.48,0.10522388059701493
VNT,67.4,57.31,63.16,62.62,0.15567282321899734
VOC,67.09,87.01,90.79,81.63,-0.48332352941176465
VOD,62.53,67.35,63.32,64.4,0.04443254817987162
VOR,55.51,75.99,68.94,66.81,-0.6773181818181818
VOXR,81.79,72.85,69.74,74.79,0.47905472636815943
VOXX,49.48,70.56,71.18,63.74,-0.1381653454133635
VOYA,50.25,67.22,58.77,58.75,0.24274445602024114
VPG,67.07,73.53,65.67,68.76,-0.23505349276274393
VRA,53.72,68.9,59.33,60.65,-0.22547584187408493
VRAR,59.82,66.54,61.85,62.74,-0.3787962962962963
VRAX,59.86,64.86,63.95,62.89,-0.49700000000000005
VRCA,48.76,71.16,68.06,62.66,-0.5819209039548022
VRDN,49.0,63.11,65.9,59.34,1.1420068027210886
VRE,52.49,53.76,57.03,54.43,0.09649122807017538
VREX,54.32,60.09,60.06,58.16,-0.3182579564489112
VRM,62.8,67.04,63.76,64.53,-0.8724027777777779
VRME,58.89,64.74,70.22,64.62,0.23554788610871433
VRNA,55.28,59.34,60.89,58.5,1.6314800901577757
VRNS,86.85,75.89,71.22,77.99,0.8074242424242425
VRNT,96.79,62.79,67.99,75.86,0.12747524752475245
VRPX,53.55,67.2,64.5,61.75,-0.917008760951189
VRRM,61.44,64.36,62.99,62.93,0.3877448518332496
VRSK,44.13,50.65,62.0,52.26,0.14418852633823848
VRSN,52.92,53.95,60.52,55.79,-0.1143697439289427
VRT,97.31,97.44,87.08,93.94,2.033671833244254
VRTS,50.0,44.01,60.96,51.66,0.2871896031561847
VRTX,55.75,51.75,60.89,56.13,0.3311129385964911
VS,69.55,60.9,68.15,66.2,0.06122448979591842
VSAC,89.0,81.63,72.48,81.04,0.04072398190045242
VSAT,79.96,66.17,64.75,70.29,-0.46921641791044777
VSCO,85.9,74.78,71.76,77.48,0.5405555555555556
VSEC,71.78,70.19,66.34,69.44,0.85
VSH,57.53,64.27,68.09,63.3,-0.20860215053763448
VSSYW,69.55,60.9,68.15,66.2,3.1392405063291133
VST,69.45,58.63,76.38,68.15,3.041108688881968
VSTA,77.45,79.46,75.88,77.6,-0.34438775510204084
VSTE,68.37,63.46,66.65,66.16,-0.9149291075896581
VSTEW,68.37,63.46,66.65,66.16,4948.999999999999
VSTM,66.1,66.19,74.33,68.87,-0.6448275862068965
VSTO,95.98,79.24,79.68,84.97,0.8095092024539877
VTAK,56.06,65.71,68.86,63.54,-0.7569129287598945
VTEX,72.02,67.73,73.18,70.98,0.3620352250489236
VTGN,55.45,57.68,55.62,56.25,0.07308970099667782
VTLE,76.54,74.42,73.77,74.91,-0.5230687643627364
VTOL,58.18,58.89,54.4,57.16,0.19543509272467918
VTR,59.28,61.5,67.52,62.77,0.5584508725794884
VTRS,62.45,62.16,72.96,65.86,0.24479054779806658
VTS,60.12,57.57,56.13,57.94,-0.006983240223463574
VTSI,60.13,68.63,68.76,65.84,0.3905207226354941
VTVT,57.46,73.36,65.49,65.44,-0.1959302325581395
VTYX,57.79,59.9,58.96,58.88,-0.8521332554061952
VUZI,50.0,72.18,71.26,64.48,-0.5859375
VVI,63.75,59.07,60.53,61.12,0.4587211655200324
VVOS,60.8,70.03,73.93,68.25,-0.6398550724637683
VVPR,68.78,63.38,60.99,64.38,-0.5219230769230769
VVV,73.11,75.99,71.35,73.48,0.34785414649887075
VVX,58.81,63.12,66.19,62.71,0.21004784688995218
VXRT,52.16,61.32,63.0,58.83,0.14398507034165958
VYGR,66.29,74.27,67.17,69.24,0.18045845272206287
VYNE,47.69,68.99,63.93,60.2,-0.18545454545454537
VYX,93.88,70.32,72.66,78.95,-0.14897039897039896
VZIO,50.32,55.49,56.35,54.05,1.183139534883721
VZLA,75.23,72.5,77.73,75.15,1.0500943396226412
W,99.62,76.46,66.02,80.7,0.1880712979890312
WAB,43.0,50.93,67.91,53.94,0.9125699440447642
WABC,48.34,69.48,63.52,60.45,0.16607102970739324
WAFD,50.14,64.99,70.72,61.95,0.4275449101796406
WAFDP,50.14,64.99,70.72,61.95,0.5142857142857142
WAFU,59.41,60.11,57.49,59.0,-0.1746396396396397
WAL,70.82,69.21,72.16,70.73,0.8793402777777777
WALD,63.91,64.05,63.98,63.98,-0.6023121387283238
WALDW,63.91,64.05,63.98,63.98,-0.8539473684210527
WASH,65.02,66.91,70.26,67.4,0.3018424147393179
WAT,61.83,66.7,79.7,69.41,0.3894106923473228
WATT,70.29,74.34,71.39,72.01,-0.6746803937096957
WB,61.64,63.93,66.13,63.9,-0.21690862510674644
WAVE,83.7,28.3,56.81,56.27,1.8293886361884204
WBA,47.41,58.58,57.31,54.43,-0.501908396946565
WBD,63.12,70.49,60.97,64.86,-0.24398460057747834
WBS,81.43,69.67,69.21,73.44,0.3159730874657363
WBX,64.08,64.38,65.74,64.73,-0.46428571428571425
WCC,59.11,70.39,62.61,64.04,0.37667406443713175
WCN,47.1,48.59,60.69,52.12,0.34286554436521344
WD,76.76,64.63,67.97,69.79,0.6912887127550273
WDAY,52.03,52.45,67.92,57.46,0.15014536246834856
WDC,67.37,60.9,67.17,65.14,0.56769623780771
WDFC,68.95,74.39,76.82,73.39,0.22636323572617767
WDH,59.94,62.87,63.01,61.94,0.12019230769230768
WDS,63.42,72.66,66.92,67.67,-0.2922611327280587
WEC,61.63,76.05,76.31,71.33,0.20824742268041238
WEAV,50.0,69.03,47.18,55.4,0.8541953232462175
WEL,79.06,71.88,71.75,74.23,0.0782529572338489
WELL,58.69,54.18,60.76,57.88,0.5664323164918972
WEN,78.34,70.88,69.34,72.85,0.025700934579439116
WERN,57.55,56.13,58.33,57.34,0.028485346480416302
WES,67.39,69.79,73.81,70.33,0.3844212044716913
WEST,62.04,73.45,67.09,67.53,-0.22439585730724965
WESTW,62.04,73.45,67.09,67.53,0.16363636363636366
WETH,55.84,64.38,60.33,60.18,-0.8038095238095238
WEX,68.14,69.53,67.88,68.52,0.13134594226436838
WEYS,50.0,71.05,83.99,68.35,0.29294421869227927
WF,62.86,71.24,65.21,66.44,0.30075953923686105
WFC,73.12,66.36,62.21,67.23,0.5636231180184555
WFCF,55.1,68.93,66.26,63.43,-0.1437125748502994
WFG,50.0,50.0,50.0,50.0,0.4320252792475014
WFRD,76.89,75.42,73.77,75.36,-0.06502340425531916
WGO,95.23,79.44,76.77,83.81,0.05588543485854004
WGS,47.67,63.38,56.99,56.01,16.317784256559765
WGSWW,47.67,63.38,56.99,56.01,5.802083333333333
WH,80.75,66.55,65.4,70.9,0.1285228046289993
WHD,65.15,74.36,67.58,69.03,0.1617988394584138
WHF,80.81,75.87,73.0,76.56,-0.028478437754271738
WHG,72.72,63.34,76.58,70.88,0.7826086956521738
WHLM,78.31,64.32,65.4,69.34,-0.05800000000000005
WHLR,78.81,72.47,73.13,74.8,-0.970150095387723
WHLRD,78.81,72.47,73.13,74.8,1.1449999999999998
WHLRL,78.81,72.47,73.13,74.8,1.5086206896551724
WHLRP,78.81,72.47,73.13,74.8,1.1523178807947019
WHR,64.37,71.06,73.4,69.61,-0.17715834301200162
WILC,63.55,70.56,69.56,67.89,0.3751451800232289
WIMI,75.45,64.22,73.14,70.94,0.3486363636363636
WINA,94.79,78.72,64.2,79.24,-0.08642358047361269
WING,54.84,67.67,68.84,63.78,1.0495316804407715
WINT,60.37,76.23,67.16,67.92,-0.9609798775153106
WISA,60.7,69.5,60.31,63.5,-0.9400358656667754
WIT,65.26,66.88,66.15,66.1,0.43576017130620986
WIX,99.91,82.17,68.83,83.64,1.0670789724072314
WK,66.28,58.76,70.06,65.03,-0.17855715427657878
WKC,88.4,97.56,78.95,88.3,0.51806640625
WKEY,64.47,64.92,66.09,65.16,0.4473684210526317
WKHS,64.11,67.23,66.95,66.1,-0.9046762589928058
WKSP,67.27,65.97,63.33,65.52,-0.6095918367346939
WLDS,69.71,67.82,67.94,68.49,-0.6252359346642468
WLDSW,69.71,67.82,67.94,68.49,1.7228571428571424
WLFC,60.52,60.87,64.8,62.06,4.036060681422532
WLGS,55.68,61.15,59.07,58.63,4.133163079168186
WLK,33.0,56.01,57.44,48.82,0.18001525553012965
WLKP,33.62,35.89,67.0,45.5,0.05158730158730144
WLDN,81.05,71.79,73.51,75.45,1.4117801047120415
WLY,50.0,69.05,74.4,64.48,0.6429733246584257
WLYB,50.0,69.05,74.4,64.48,0.6423499031633313
WM,72.7,49.52,65.73,62.65,0.3556376138027632
WMB,55.6,55.91,63.39,58.3,0.4545965701433793
WMG,76.61,77.18,66.11,73.3,-0.007960808328230191
WMK,72.77,67.27,70.63,70.22,0.011400153022188287
WMPN,68.01,71.35,66.39,68.58,-0.005756578947368444
WMS,80.79,68.54,72.62,73.98,0.4303602213955176
WMT,70.88,54.46,54.83,60.05,0.5205262175779062
WNC,52.51,76.73,79.77,69.67,-0.09385665529010241
WNEB,64.54,47.07,60.83,57.48,0.267142857142857
WNS,85.17,73.28,87.43,81.96,-0.17188618468146033
WNW,59.2,60.34,62.92,60.82,-0.7706176470588235
WOLF,63.91,35.62,45.23,48.25,-0.5155882352941177
WOOF,72.28,76.76,68.49,72.51,0.42167630057803457
WOR,86.16,91.59,77.45,85.07,0.11674783549783543
WOW,75.48,73.76,63.34,70.86,-0.27163120567375887
WORX,67.69,63.51,70.77,67.32,-0.41071428571428575
WPC,46.72,61.75,59.23,55.9,0.13711832061068707
WPM,72.09,70.08,67.83,70.0,0.5418799441600745
WPP,62.98,70.01,63.75,65.58,0.20981826764219969
WRAP,58.59,69.14,61.41,63.05,0.33576642335766416
WPRT,66.83,68.25,61.76,65.61,-0.2109515260323161
WRB,40.54,50.56,48.49,46.53,0.4335745972449218
WRBY,58.5,73.48,77.08,69.69,0.14908579465541485
WRLD,56.23,56.94,55.9,56.36,0.012635533168274602
WRN,50.0,50.0,50.0,50.0,-0.07251908396946563
WS,91.4,92.36,84.06,89.27,0.4036000000000001
WSBC,75.03,70.38,69.62,71.68,0.2877358490566038
WSBCP,75.03,70.38,69.62,71.68,0.0896880415944541
WSBF,70.39,71.03,64.56,68.66,0.4440891472868217
ZYXI,63.39,63.51,62.59,63.16,0.04046997389033937
